﻿Krystal,Reiss,Toy Story ,1995 ,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",4.0
Allan,Nealy,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Carol,Sutton,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Johnnie,Prouty,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Michael,Kennedy,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Margaret,Parikh,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Randy,Thompson,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Guadalupe,Humphery,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",5.0
Melissa,Hunt,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Clyde,Long,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",1.0
Louise,Howell,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.5
Jeremy,Mitchell,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Sherry,Allen,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Melissa,Avery,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Stephen,Brooks,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",5.0
Yvette,Riddick,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Anthony,Gainey,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",2.0
Bryan,Treece,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Douglas,Teske,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Pia,Fisher,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",5.0
Neil,Perez,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Michelle,Young,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.5
Betty,Kemper,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Angie,Keith,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",2.0
Steven,Corbin,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Georgette,Nakano,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.5
Sarah,Johnson,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Amber,Hall,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Carrie,Ankney,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Charles,Starke,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Terence,Brown,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",2.0
Joseph,Anthony,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Marvin,Higginson,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",5.0
Thomas,Knight,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",5.0
Lawrence,Weiner,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Thomas,Summerville,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",2.0
Gary,Bradfield,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Steven,Gilson,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Frances,McCoy,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Heath,Mose,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Cora,Evans,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Gloria,Salgado,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Charles,Soto,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Linda,Heer,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Helen,Jenkins,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",2.5
Wendell,Snow,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Jeffrey,Jimenez,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Michelle,Nelson,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Lori,Thompson,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Robert,Walker,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Bernardo,Childs,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Sandi,Garcia,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Mary,Richardson,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Shane,Rodriguez,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Vanessa,Martin,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Wendy,Green,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Melvin,Cruz,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Andre,Meyer,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
James,Steger,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.5
Israel,Little,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",5.0
Rhonda,White,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Barbara,Bunch,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Gina,Jones,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Robert,Hollars,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Gary,Sigel,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Linda,Nelson,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.5
John,Rader,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Linda,Mullinax,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Joel,Vanish,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Lynn,Simpson,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Catherine,Bray,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Michael,Shaffer,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Irene,Isabel,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.5
John,Ballard,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Debra,Roger,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Kimberly,Hayes,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Becky,Cartwright,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
April,Ashcraft,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",2.0
Mary,Jordan,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Joseph,Larosa,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Adrienne,Witherspoon,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",2.0
Constance,Rosa,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
John,Carmona,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Mary,Elias,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Travis,Good,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",2.0
Doris,Nunez,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Roland,Spain,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Reina,Jones,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",2.5
Monica,Keyes,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Vernon,Garcia,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Christy,Dressler,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",0.5
Neil,Wrenn,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Yolanda,Steinke,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.5
John,Parks,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Charles,Patten,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Jeffrey,Wright,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Tandra,Burdick,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Joyce,Kiser,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.5
Mary,Hernandez,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Aaron,Stanley,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Marjorie,Woolsey,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Melanie,Roberts,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Bette,Cooney,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.5
Viola,Miller,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Lora,Borton,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",5.0
Denise,Brown,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Yoshiko,Kotter,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Lola,Johnson,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Ronald,Bailey,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
John,Mejia,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.5
Karen,Goldberg,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",3.0
Timmy,Watts,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Bruce,Kwon,GoldenEye ,1995 ,"['Action', 'Adventure', 'Thriller']",4.0
Veronica,Tapp,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
David,Starling,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Cory,Simpson,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",2.0
Marc,Wood,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Joseph,Dwyer,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",5.0
Robert,Bullion,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",5.0
Maurice,Haberman,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Walter,Fouts,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
James,Campos,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Peggy,Oquendo,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
David,Jewell,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.5
Jackie,Lee,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Alice,Carrol,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",2.5
Carol,Sutton,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
Ronnie,Fisher,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Blake,Hall,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",5.0
Deborah,Zimmerman,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Harry,Peyton,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
Margaret,Parikh,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Andrew,Brenner,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Virginia,Billups,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Barry,Williams,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
Diana,Clark,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Melissa,Avery,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",5.0
Jeffrey,Mendoza,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
Anthony,Gainey,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",5.0
Kevin,McCoy,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Thelma,Ewing,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Betty,Kemper,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Terence,Brown,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Kathy,Cheng,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",5.0
Marie,Alba,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Douglas,Stead,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Linda,Heer,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",5.0
Jeffrey,Jimenez,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",5.0
Michelle,Nelson,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Peter,Weeks,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",2.5
Sandi,Garcia,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Shane,Rodriguez,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Charles,Quick,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.5
Andre,Meyer,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Megan,Schultz,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",2.0
Gina,Jones,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",2.5
Joe,Velez,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Kathryn,Wilkinson,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
John,Rader,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Linda,Mullinax,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",5.0
Michael,Shaffer,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
John,Ballard,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
John,Swindell,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Adrienne,Witherspoon,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
Charlotte,Ivy,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",2.5
John,Carmona,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
Reina,Jones,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",1.5
Nadine,Smith,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",1.0
Vernon,Garcia,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
Rose,Costner,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Stephanie,Curry,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Tandra,Burdick,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Aaron,Stanley,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",5.0
Melanie,Roberts,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.5
Carol,Walker,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
Chong,Osuna,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",4.0
Yoshiko,Kotter,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
Aimee,Turner,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",5.0
Ronald,Bailey,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
John,Mejia,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",2.5
Karen,Goldberg,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
Karen,Phillips,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",2.5
Marta,Grass,"American President, The ",1995 ,"['Comedy', 'Drama', 'Romance']",3.0
Harold,Borg,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",1.0
Neil,Cotter,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",1.0
Lorraine,Layton,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",3.0
Jan,Benson,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",3.0
Steven,Corbin,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",3.0
Ruby,Washington,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",1.0
Gary,Bradfield,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",3.5
Kirby,Suda,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",4.0
Heath,Mose,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",2.0
Gloria,Salgado,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",1.0
Elias,Ramirez,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",3.0
William,Tsai,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",3.0
Nina,Mosby,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",5.0
Israel,Little,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",4.0
Kimberly,Hayes,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",2.0
Sally,Owens,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",3.0
John,Parks,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",1.0
Randee,Tubbs,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",1.0
John,Mejia,Dracula: Dead and Loving It ,1995 ,"['Comedy', 'Horror']",1.5
Veronica,Tapp,Balto ,1995 ,"['Adventure', 'Animation', 'Children']",3.0
Harold,Borg,Balto ,1995 ,"['Adventure', 'Animation', 'Children']",3.0
Sara,Smith,Balto ,1995 ,"['Adventure', 'Animation', 'Children']",4.0
Heath,Mose,Balto ,1995 ,"['Adventure', 'Animation', 'Children']",2.0
Linda,Heer,Balto ,1995 ,"['Adventure', 'Animation', 'Children']",4.0
Patrick,Prue,Balto ,1995 ,"['Adventure', 'Animation', 'Children']",3.0
John,Carmona,Balto ,1995 ,"['Adventure', 'Animation', 'Children']",3.0
Paul,Edmonds,Balto ,1995 ,"['Adventure', 'Animation', 'Children']",3.0
Jackie,Lee,Nixon ,1995 ,['Drama'],4.0
Patrick,Brown,Nixon ,1995 ,['Drama'],5.0
Deborah,Zimmerman,Nixon ,1995 ,['Drama'],4.0
Bryan,Treece,Nixon ,1995 ,['Drama'],4.0
Sharon,Carlson,Nixon ,1995 ,['Drama'],4.0
Emily,Anderson,Nixon ,1995 ,['Drama'],5.0
Shirley,Marlow,Nixon ,1995 ,['Drama'],4.0
Elias,Ramirez,Nixon ,1995 ,['Drama'],3.0
Andre,Meyer,Nixon ,1995 ,['Drama'],4.0
Rhonda,White,Nixon ,1995 ,['Drama'],3.0
George,Harrison,Nixon ,1995 ,['Drama'],3.0
Constance,Rosa,Nixon ,1995 ,['Drama'],4.0
Charlotte,Ivy,Nixon ,1995 ,['Drama'],3.0
Sally,Owens,Nixon ,1995 ,['Drama'],3.0
Bette,McNabb,Nixon ,1995 ,['Drama'],4.0
Angela,Spires,Nixon ,1995 ,['Drama'],3.0
Karen,Goldberg,Nixon ,1995 ,['Drama'],5.0
Evelyn,Whittaker,Nixon ,1995 ,['Drama'],4.0
Veronica,Tapp,Cutthroat Island ,1995 ,"['Action', 'Adventure', 'Romance']",4.0
Harold,Borg,Cutthroat Island ,1995 ,"['Action', 'Adventure', 'Romance']",2.0
Allan,Nealy,Cutthroat Island ,1995 ,"['Action', 'Adventure', 'Romance']",4.0
Guadalupe,Humphery,Cutthroat Island ,1995 ,"['Action', 'Adventure', 'Romance']",5.0
Frances,McCoy,Cutthroat Island ,1995 ,"['Action', 'Adventure', 'Romance']",4.0
Jeffrey,Jimenez,Cutthroat Island ,1995 ,"['Action', 'Adventure', 'Romance']",2.0
Linda,Mullinax,Cutthroat Island ,1995 ,"['Action', 'Adventure', 'Romance']",2.0
Vernon,Garcia,Cutthroat Island ,1995 ,"['Action', 'Adventure', 'Romance']",1.0
Tandra,Burdick,Cutthroat Island ,1995 ,"['Action', 'Adventure', 'Romance']",3.0
Mary,Hernandez,Cutthroat Island ,1995 ,"['Action', 'Adventure', 'Romance']",3.0
Lola,Johnson,Cutthroat Island ,1995 ,"['Action', 'Adventure', 'Romance']",4.0
John,Mejia,Cutthroat Island ,1995 ,"['Action', 'Adventure', 'Romance']",1.5
Karen,Phillips,Cutthroat Island ,1995 ,"['Action', 'Adventure', 'Romance']",3.5
Veronica,Tapp,Casino ,1995 ,"['Crime', 'Drama']",4.0
Helen,Washington,Casino ,1995 ,"['Crime', 'Drama']",4.5
Barb,Long,Casino ,1995 ,"['Crime', 'Drama']",2.5
Robert,Bullion,Casino ,1995 ,"['Crime', 'Drama']",5.0
John,Elliott,Casino ,1995 ,"['Crime', 'Drama']",4.0
Shannon,Brown,Casino ,1995 ,"['Crime', 'Drama']",5.0
David,Jewell,Casino ,1995 ,"['Crime', 'Drama']",3.5
Ervin,Botts,Casino ,1995 ,"['Crime', 'Drama']",4.5
Debra,Moore,Casino ,1995 ,"['Crime', 'Drama']",4.5
Ronnie,Fisher,Casino ,1995 ,"['Crime', 'Drama']",4.5
Charlie,Dotson,Casino ,1995 ,"['Crime', 'Drama']",5.0
Robert,Perez,Casino ,1995 ,"['Crime', 'Drama']",4.5
Deborah,Zimmerman,Casino ,1995 ,"['Crime', 'Drama']",4.0
Olive,Dubois,Casino ,1995 ,"['Crime', 'Drama']",4.5
Daniel,Meisel,Casino ,1995 ,"['Crime', 'Drama']",4.5
Andrew,Brenner,Casino ,1995 ,"['Crime', 'Drama']",5.0
Guadalupe,Humphery,Casino ,1995 ,"['Crime', 'Drama']",5.0
Barbara,Lewis,Casino ,1995 ,"['Crime', 'Drama']",5.0
Jeffrey,Mendoza,Casino ,1995 ,"['Crime', 'Drama']",3.0
Anthony,Gainey,Casino ,1995 ,"['Crime', 'Drama']",3.0
Bryan,Treece,Casino ,1995 ,"['Crime', 'Drama']",5.0
Barry,Highfill,Casino ,1995 ,"['Crime', 'Drama']",4.0
Daniel,Hammer,Casino ,1995 ,"['Crime', 'Drama']",4.0
Neil,Perez,Casino ,1995 ,"['Crime', 'Drama']",4.0
Thelma,Ewing,Casino ,1995 ,"['Crime', 'Drama']",4.0
Amber,Hall,Casino ,1995 ,"['Crime', 'Drama']",4.5
Kathy,Cheng,Casino ,1995 ,"['Crime', 'Drama']",4.5
Joseph,Anthony,Casino ,1995 ,"['Crime', 'Drama']",3.0
Rod,Moss,Casino ,1995 ,"['Crime', 'Drama']",3.5
Mary,Young,Casino ,1995 ,"['Crime', 'Drama']",4.0
Tina,Smith,Casino ,1995 ,"['Crime', 'Drama']",5.0
Gary,Bradfield,Casino ,1995 ,"['Crime', 'Drama']",4.5
Steven,Gilson,Casino ,1995 ,"['Crime', 'Drama']",4.0
Susan,Horn,Casino ,1995 ,"['Crime', 'Drama']",2.0
Alan,Reese,Casino ,1995 ,"['Crime', 'Drama']",4.5
Sara,Stanley,Casino ,1995 ,"['Crime', 'Drama']",4.0
Frances,Taylor,Casino ,1995 ,"['Crime', 'Drama']",2.5
Jeanette,O'Neill,Casino ,1995 ,"['Crime', 'Drama']",4.5
Helen,Jenkins,Casino ,1995 ,"['Crime', 'Drama']",4.5
Marylou,Dees,Casino ,1995 ,"['Crime', 'Drama']",1.0
Carmen,Clark,Casino ,1995 ,"['Crime', 'Drama']",2.5
Ariel,Dixon,Casino ,1995 ,"['Crime', 'Drama']",4.0
Nick,Goebel,Casino ,1995 ,"['Crime', 'Drama']",5.0
George,Peterson,Casino ,1995 ,"['Crime', 'Drama']",3.5
Marjorie,Nelms,Casino ,1995 ,"['Crime', 'Drama']",3.5
Elias,Ramirez,Casino ,1995 ,"['Crime', 'Drama']",4.0
Lucinda,Hocker,Casino ,1995 ,"['Crime', 'Drama']",4.5
Charles,Quick,Casino ,1995 ,"['Crime', 'Drama']",3.5
Cherry,Rehkop,Casino ,1995 ,"['Crime', 'Drama']",4.0
Melvin,Cruz,Casino ,1995 ,"['Crime', 'Drama']",4.0
Andre,Meyer,Casino ,1995 ,"['Crime', 'Drama']",4.0
Megan,Schultz,Casino ,1995 ,"['Crime', 'Drama']",4.0
Israel,Little,Casino ,1995 ,"['Crime', 'Drama']",3.0
Rhonda,White,Casino ,1995 ,"['Crime', 'Drama']",3.0
Barbara,Bunch,Casino ,1995 ,"['Crime', 'Drama']",4.0
Monroe,Velez,Casino ,1995 ,"['Crime', 'Drama']",4.0
Ruby,Conley,Casino ,1995 ,"['Crime', 'Drama']",5.0
Linda,Mullinax,Casino ,1995 ,"['Crime', 'Drama']",3.0
Robbie,Ledford,Casino ,1995 ,"['Crime', 'Drama']",4.0
George,Harrison,Casino ,1995 ,"['Crime', 'Drama']",5.0
Ross,Lee,Casino ,1995 ,"['Crime', 'Drama']",4.0
John,Ballard,Casino ,1995 ,"['Crime', 'Drama']",3.0
Kimberly,Hayes,Casino ,1995 ,"['Crime', 'Drama']",5.0
April,Ashcraft,Casino ,1995 ,"['Crime', 'Drama']",3.0
Joseph,Larosa,Casino ,1995 ,"['Crime', 'Drama']",3.5
Jess,Barlowe,Casino ,1995 ,"['Crime', 'Drama']",4.5
Charlotte,Ivy,Casino ,1995 ,"['Crime', 'Drama']",4.0
Mary,Elias,Casino ,1995 ,"['Crime', 'Drama']",4.0
Joseph,Abston,Casino ,1995 ,"['Crime', 'Drama']",2.0
Travis,Good,Casino ,1995 ,"['Crime', 'Drama']",4.0
Vernon,Garcia,Casino ,1995 ,"['Crime', 'Drama']",3.0
Alta,Classen,Casino ,1995 ,"['Crime', 'Drama']",1.0
Rose,Costner,Casino ,1995 ,"['Crime', 'Drama']",3.5
Janis,Wilham,Casino ,1995 ,"['Crime', 'Drama']",5.0
Viola,Miller,Casino ,1995 ,"['Crime', 'Drama']",4.5
Philip,Wright,Casino ,1995 ,"['Crime', 'Drama']",5.0
Denise,Brown,Casino ,1995 ,"['Crime', 'Drama']",4.0
John,Mejia,Casino ,1995 ,"['Crime', 'Drama']",3.0
Karen,Goldberg,Casino ,1995 ,"['Crime', 'Drama']",3.0
Kandy,Cambridge,Casino ,1995 ,"['Crime', 'Drama']",4.0
Timmy,Watts,Casino ,1995 ,"['Crime', 'Drama']",4.5
Richard,Hicks,Casino ,1995 ,"['Crime', 'Drama']",4.5
Veronica,Tapp,Sense and Sensibility ,1995 ,"['Drama', 'Romance']",4.0
John,George,Sense and Sensibility ,1995 ,"['Drama', 'Romance']",3.0
Cory,Simpson,Sense and Sensibility ,1995 ,"['Drama', 'Romance']",4.0
Joseph,Dwyer,Sense and Sensibility ,1995 ,"['Drama', 'Romance']",3.0
Anne,Mutch,Sense and Sensibility ,1995 ,"['Drama', 'Romance']",5.0
